6-monthly,Cause of injury,State or territory,Calendar year,Breakdown value,Hospitalisations,Bed days,Breakdown type,Data level
Jul-Dec,Traffic,WA,2019,Motorcyclist,465,2834,Road user,State/Territory
Jul-Dec,Traffic,WA,2019,Pedal cyclist,365,1027,Road user,State/Territory
Jul-Dec,Traffic,WA,2019,Pedestrian,111,914,Road user,State/Territory
Jul-Dec,Traffic,WA,2019,"Heavy transport driver, passenger or unknown position",17,215,Road user,State/Territory
Jul-Dec,Traffic,WA,2019,Pick-up truck or van occupant,15,37,Road user,State/Territory
Jul-Dec,Traffic,WA,2019,Bus occupant,9,64,Road user,State/Territory
Jul-Dec,Traffic,WA,2019,Other or unknown,37,88,Road user,State/Territory
Jul-Dec,Traffic,SA,2019,"Car driver, passenger or unknown position",598,2774,Road user,State/Territory
Jul-Dec,Traffic,SA,2019,Motorcyclist,262,1140,Road user,State/Territory
Jul-Dec,Traffic,SA,2019,Pedal cyclist,237,916,Road user,State/Territory
Jul-Dec,Traffic,SA,2019,Pedestrian,78,589,Road user,State/Territory
Jul-Dec,Traffic,SA,2019,"Heavy transport driver, passenger or unknown position",17,28,Road user,State/Territory
Jul-Dec,Traffic,SA,2019,Bus occupant,7,20,Road user,State/Territory
Jul-Dec,Traffic,Tas,2019,"Car driver, passenger or unknown position",150,619,Road user,State/Territory
Jul-Dec,Traffic,Tas,2019,Motorcyclist,73,348,Road user,State/Territory
Jul-Dec,Traffic,Tas,2019,Pedal cyclist,54,104,Road user,State/Territory
Jul-Dec,Traffic,Tas,2019,Pedestrian,20,244,Road user,State/Territory
Jul-Dec,Traffic,Tas,2019,Other or unknown,11,105,Road user,State/Territory
Jul-Dec,Traffic,ACT,2019,"Car driver, passenger or unknown position",120,437,Road user,State/Territory
Jul-Dec,Traffic,ACT,2019,Motorcyclist,71,468,Road user,State/Territory
Jul-Dec,Traffic,ACT,2019,Pedal cyclist,98,421,Road user,State/Territory
Jul-Dec,Traffic,ACT,2019,Pedestrian,8,75,Road user,State/Territory
Jul-Dec,Traffic,NT,2019,"Car driver, passenger or unknown position",175,1167,Road user,State/Territory
Jul-Dec,Traffic,NT,2019,Motorcyclist,84,358,Road user,State/Territory
Jul-Dec,Traffic,NT,2019,Pedal cyclist,41,179,Road user,State/Territory
Jul-Dec,Traffic,NT,2019,Pedestrian,16,112,Road user,State/Territory
Jul-Dec,Traffic,NT,2019,Pick-up truck or van occupant,7,56,Road user,State/Territory
Jul-Dec,Traffic,NT,2019,Other or unknown,9,187,Road user,State/Territory
Jan-Jun,Traffic,NSW,2020,"Car driver, passenger or unknown position",1705,10624,Road user,State/Territory
Jan-Jun,Traffic,NSW,2020,Motorcyclist,1035,6681,Road user,State/Territory
Jan-Jun,Traffic,NSW,2020,Pedal cyclist,963,3373,Road user,State/Territory
Jan-Jun,Traffic,NSW,2020,Pedestrian,299,3643,Road user,State/Territory
Jan-Jun,Traffic,NSW,2020,"Heavy transport driver, passenger or unknown position",55,411,Road user,State/Territory
Jan-Jun,Traffic,NSW,2020,Pick-up truck or van occupant,38,150,Road user,State/Territory
Jan-Jun,Traffic,NSW,2020,Bus occupant,32,239,Road user,State/Territory
Jan-Jun,Traffic,NSW,2020,Other or unknown,64,785,Road user,State/Territory
Jan-Jun,Traffic,Vic,2020,"Car driver, passenger or unknown position",2488,13185,Road user,State/Territory
Jan-Jun,Traffic,Vic,2020,Motorcyclist,852,5291,Road user,State/Territory
Jan-Jun,Traffic,Vic,2020,Pedal cyclist,1226,3352,Road user,State/Territory
Jan-Jun,Traffic,Vic,2020,Pedestrian,303,4165,Road user,State/Territory
Jan-Jun,Traffic,Vic,2020,"Heavy transport driver, passenger or unknown position",46,373,Road user,State/Territory
Jan-Jun,Traffic,Vic,2020,Pick-up truck or van occupant,21,176,Road user,State/Territory
Jan-Jun,Traffic,Vic,2020,Bus occupant,16,42,Road user,State/Territory
Jan-Jun,Traffic,Vic,2020,Other or unknown,78,430,Road user,State/Territory
Jan-Jun,Traffic,Qld,2020,"Car driver, passenger or unknown position",2006,7547,Road user,State/Territory
Jan-Jun,Traffic,Qld,2020,Motorcyclist,1061,5015,Road user,State/Territory
Jan-Jun,Traffic,Qld,2020,Pedal cyclist,847,2362,Road user,State/Territory
Jan-Jun,Traffic,Qld,2020,Pedestrian,172,1326,Road user,State/Territory
Jan-Jun,Traffic,Qld,2020,"Heavy transport driver, passenger or unknown position",86,493,Road user,State/Territory
Jan-Jun,Traffic,Qld,2020,Pick-up truck or van occupant,33,171,Road user,State/Territory
Jan-Jun,Traffic,Qld,2020,Bus occupant,12,22,Road user,State/Territory
Jan-Jun,Traffic,Qld,2020,Other or unknown,70,532,Road user,State/Territory
Jan-Jun,Traffic,WA,2020,"Car driver, passenger or unknown position",635,4152,Road user,State/Territory
Jan-Jun,Traffic,WA,2020,Motorcyclist,469,2864,Road user,State/Territory
Jan-Jun,Traffic,WA,2020,Pedal cyclist,451,1375,Road user,State/Territory
Jan-Jun,Traffic,WA,2020,Pedestrian,71,426,Road user,State/Territory
Jan-Jun,Traffic,WA,2020,"Heavy transport driver, passenger or unknown position",18,128,Road user,State/Territory
Jan-Jun,Traffic,WA,2020,Pick-up truck or van occupant,21,92,Road user,State/Territory
Jan-Jun,Traffic,WA,2020,Bus occupant,7,21,Road user,State/Territory
Jan-Jun,Traffic,WA,2020,Other or unknown,32,83,Road user,State/Territory
Jan-Jun,Traffic,SA,2020,"Car driver, passenger or unknown position",485,2855,Road user,State/Territory
Jan-Jun,Traffic,SA,2020,Motorcyclist,250,1418,Road user,State/Territory
Jan-Jun,Traffic,SA,2020,Pedal cyclist,304,1139,Road user,State/Territory
Jan-Jun,Traffic,SA,2020,Pedestrian,66,514,Road user,State/Territory
Jan-Jun,Traffic,SA,2020,"Heavy transport driver, passenger or unknown position",14,19,Road user,State/Territory
Jan-Jun,Traffic,SA,2020,Pick-up truck or van occupant,16,66,Road user,State/Territory
Jan-Jun,Traffic,SA,2020,Bus occupant,16,48,Road user,State/Territory
Jan-Jun,Traffic,SA,2020,Other or unknown,20,37,Road user,State/Territory
Jan-Jun,Traffic,Tas,2020,"Car driver, passenger or unknown position",152,679,Road user,State/Territory
Jan-Jun,Traffic,Tas,2020,Motorcyclist,85,351,Road user,State/Territory
Jan-Jun,Traffic,Tas,2020,Pedal cyclist,57,118,Road user,State/Territory
Jan-Jun,Traffic,Tas,2020,Pedestrian,13,120,Road user,State/Territory
Jan-Jun,Traffic,Tas,2020,Pick-up truck or van occupant,7,15,Road user,State/Territory
Jan-Jun,Traffic,Tas,2020,Other or unknown,6,30,Road user,State/Territory
Jan-Jun,Traffic,ACT,2020,"Car driver, passenger or unknown position",106,803,Road user,State/Territory
Jan-Jun,Traffic,ACT,2020,Motorcyclist,68,334,Road user,State/Territory
Jan-Jun,Traffic,ACT,2020,Pedal cyclist,99,169,Road user,State/Territory
Jan-Jun,Traffic,ACT,2020,Pedestrian,5,30,Road user,State/Territory
Jan-Jun,Traffic,ACT,2020,Other or unknown,6,108,Road user,State/Territory
Jan-Jun,Traffic,NT,2020,"Car driver, passenger or unknown position",128,790,Road user,State/Territory
Jan-Jun,Traffic,NT,2020,Motorcyclist,91,294,Road user,State/Territory
Jan-Jun,Traffic,NT,2020,Pedal cyclist,58,128,Road user,State/Territory
Jan-Jun,Traffic,NT,2020,Pedestrian,25,230,Road user,State/Territory
Jan-Jun,Traffic,NT,2020,Other or unknown,13,22,Road user,State/Territory
Jul-Dec,Traffic,NSW,2020,"Car driver, passenger or unknown position",2219,13347,Road user,State/Territory
Jul-Dec,Traffic,NSW,2020,Motorcyclist,1300,8581,Road user,State/Territory
Jul-Dec,Traffic,NSW,2020,Pedal cyclist,987,3993,Road user,State/Territory
Jul-Dec,Traffic,NSW,2020,Pedestrian,361,5072,Road user,State/Territory
Jul-Dec,Traffic,NSW,2020,"Heavy transport driver, passenger or unknown position",70,369,Road user,State/Territory
Jul-Dec,Traffic,NSW,2020,Pick-up truck or van occupant,40,259,Road user,State/Territory
Jul-Dec,Traffic,NSW,2020,Bus occupant,32,195,Road user,State/Territory
Jul-Dec,Traffic,NSW,2020,Other or unknown,74,649,Road user,State/Territory
Jul-Dec,Traffic,Vic,2020,"Car driver, passenger or unknown position",2173,9822,Road user,State/Territory
Jul-Dec,Traffic,Vic,2020,Motorcyclist,830,4567,Road user,State/Territory
Jul-Dec,Traffic,Vic,2020,Pedal cyclist,1419,3317,Road user,State/Territory
Jul-Dec,Traffic,Vic,2020,Pedestrian,255,2049,Road user,State/Territory
Jul-Dec,Traffic,Vic,2020,"Heavy transport driver, passenger or unknown position",57,451,Road user,State/Territory
Jul-Dec,Traffic,Vic,2020,Pick-up truck or van occupant,36,198,Road user,State/Territory
Jul-Dec,Traffic,Vic,2020,Bus occupant,18,149,Road user,State/Territory
Jul-Dec,Traffic,Vic,2020,Other or unknown,66,370,Road user,State/Territory
Jul-Dec,Traffic,Qld,2020,"Car driver, passenger or unknown position",2830,9007,Road user,State/Territory
Jul-Dec,Traffic,Qld,2020,Motorcyclist,1386,6291,Road user,State/Territory
Jul-Dec,Traffic,Qld,2020,Pedal cyclist,837,2348,Road user,State/Territory
Jul-Dec,Traffic,Qld,2020,Pedestrian,242,1706,Road user,State/Territory
Jul-Dec,Traffic,Qld,2020,"Heavy transport driver, passenger or unknown position",85,536,Road user,State/Territory
Jul-Dec,Traffic,Qld,2020,Pick-up truck or van occupant,52,209,Road user,State/Territory
Jul-Dec,Traffic,Qld,2020,Bus occupant,10,13,Road user,State/Territory
Jul-Dec,Traffic,Qld,2020,Other or unknown,72,272,Road user,State/Territory
Jul-Dec,Traffic,WA,2020,"Car driver, passenger or unknown position",863,4498,Road user,State/Territory
Jul-Dec,Traffic,WA,2020,Motorcyclist,480,3048,Road user,State/Territory
Jul-Dec,Traffic,WA,2020,Pedal cyclist,383,1089,Road user,State/Territory
Jul-Dec,Traffic,WA,2020,Pedestrian,112,701,Road user,State/Territory
Jul-Dec,Traffic,WA,2020,"Heavy transport driver, passenger or unknown position",26,63,Road user,State/Territory
Jul-Dec,Traffic,WA,2020,Pick-up truck or van occupant,13,44,Road user,State/Territory
Jul-Dec,Traffic,WA,2020,Bus occupant,13,44,Road user,State/Territory
Jul-Dec,Traffic,WA,2020,Other or unknown,42,160,Road user,State/Territory
Jul-Dec,Traffic,SA,2020,"Car driver, passenger or unknown position",604,3080,Road user,State/Territory
Jul-Dec,Traffic,SA,2020,Motorcyclist,333,1546,Road user,State/Territory
Jul-Dec,Traffic,SA,2020,Pedal cyclist,289,624,Road user,State/Territory
Jul-Dec,Traffic,SA,2020,Pedestrian,65,616,Road user,State/Territory
Jul-Dec,Traffic,SA,2020,"Heavy transport driver, passenger or unknown position",15,120,Road user,State/Territory
Jul-Dec,Traffic,SA,2020,Pick-up truck or van occupant,7,36,Road user,State/Territory
Jul-Dec,Traffic,SA,2020,Bus occupant,7,8,Road user,State/Territory
Jul-Dec,Traffic,SA,2020,Other or unknown,12,54,Road user,State/Territory
Jul-Dec,Traffic,Tas,2020,"Car driver, passenger or unknown position",226,1260,Road user,State/Territory
Jul-Dec,Traffic,Tas,2020,Motorcyclist,107,366,Road user,State/Territory
Jul-Dec,Traffic,Tas,2020,Pedal cyclist,76,217,Road user,State/Territory
Jul-Dec,Traffic,Tas,2020,Pedestrian,23,166,Road user,State/Territory
Jul-Dec,Traffic,Tas,2020,Other or unknown,6,15,Road user,State/Territory
Jul-Dec,Traffic,ACT,2020,"Car driver, passenger or unknown position",124,448,Road user,State/Territory
Jul-Dec,Traffic,ACT,2020,Motorcyclist,74,220,Road user,State/Territory
Jul-Dec,Traffic,ACT,2020,Pedal cyclist,124,343,Road user,State/Territory
Jul-Dec,Traffic,ACT,2020,Pedestrian,9,38,Road user,State/Territory
Jul-Dec,Traffic,ACT,2020,Other or unknown,6,7,Road user,State/Territory
Jul-Dec,Traffic,NT,2020,"Car driver, passenger or unknown position",257,1025,Road user,State/Territory
Jul-Dec,Traffic,NT,2020,Motorcyclist,104,353,Road user,State/Territory
Jul-Dec,Traffic,NT,2020,Pedal cyclist,50,137,Road user,State/Territory
Jul-Dec,Traffic,NT,2020,Pedestrian,31,300,Road user,State/Territory
Jul-Dec,Traffic,NT,2020,"Heavy transport driver, passenger or unknown position",6,19,Road user,State/Territory
Jul-Dec,Traffic,NT,2020,Other or unknown,10,88,Road user,State/Territory
Jan-Jun,Traffic,NSW,2021,"Car driver, passenger or unknown position",2160,13654,Road user,State/Territory
Jan-Jun,Traffic,NSW,2021,Motorcyclist,1265,8386,Road user,State/Territory
Jan-Jun,Traffic,NSW,2021,Pedal cyclist,984,3603,Road user,State/Territory
Jan-Jun,Traffic,NSW,2021,Pedestrian,381,4081,Road user,State/Territory
Jan-Jun,Traffic,NSW,2021,"Heavy transport driver, passenger or unknown position",54,321,Road user,State/Territory
Jan-Jun,Traffic,NSW,2021,Pick-up truck or van occupant,43,129,Road user,State/Territory
Jan-Jun,Traffic,NSW,2021,Bus occupant,32,132,Road user,State/Territory
Jan-Jun,Traffic,NSW,2021,Other or unknown,86,818,Road user,State/Territory
Jan-Jun,Traffic,Vic,2021,"Car driver, passenger or unknown position",2909,13277,Road user,State/Territory
Jan-Jun,Traffic,Vic,2021,Motorcyclist,1084,6655,Road user,State/Territory
Jan-Jun,Traffic,Vic,2021,Pedal cyclist,1373,4386,Road user,State/Territory
Jan-Jun,Traffic,Vic,2021,Pedestrian,353,3640,Road user,State/Territory
Jan-Jun,Traffic,Vic,2021,"Heavy transport driver, passenger or unknown position",63,621,Road user,State/Territory
Jan-Jun,Traffic,Vic,2021,Pick-up truck or van occupant,37,286,Road user,State/Territory
Jan-Jun,Traffic,Vic,2021,Bus occupant,21,90,Road user,State/Territory
Jan-Jun,Traffic,Vic,2021,Other or unknown,81,596,Road user,State/Territory
Jan-Jun,Traffic,Qld,2021,"Car driver, passenger or unknown position",2673,9711,Road user,State/Territory
Jan-Jun,Traffic,Qld,2021,Motorcyclist,1288,5581,Road user,State/Territory
Jan-Jun,Traffic,Qld,2021,Pedal cyclist,722,2562,Road user,State/Territory
Jan-Jun,Traffic,Qld,2021,Pedestrian,219,1869,Road user,State/Territory
Jan-Jun,Traffic,Qld,2021,"Heavy transport driver, passenger or unknown position",73,326,Road user,State/Territory
Jan-Jun,Traffic,Qld,2021,Pick-up truck or van occupant,55,306,Road user,State/Territory
Jan-Jun,Traffic,Qld,2021,Bus occupant,15,68,Road user,State/Territory
Jan-Jun,Traffic,Qld,2021,Other or unknown,82,387,Road user,State/Territory
Jan-Jun,Traffic,WA,2021,"Car driver, passenger or unknown position",789,4646,Road user,State/Territory
Jan-Jun,Traffic,WA,2021,Motorcyclist,450,3205,Road user,State/Territory
Jan-Jun,Traffic,WA,2021,Pedal cyclist,361,1373,Road user,State/Territory
Jan-Jun,Traffic,WA,2021,Pedestrian,100,832,Road user,State/Territory
Jan-Jun,Traffic,WA,2021,"Heavy transport driver, passenger or unknown position",23,36,Road user,State/Territory
Jan-Jun,Traffic,WA,2021,Pick-up truck or van occupant,22,109,Road user,State/Territory
Jan-Jun,Traffic,WA,2021,Bus occupant,12,15,Road user,State/Territory
Jan-Jun,Traffic,WA,2021,Other or unknown,43,338,Road user,State/Territory
Jan-Jun,Traffic,SA,2021,"Car driver, passenger or unknown position",609,2536,Road user,State/Territory
Jan-Jun,Traffic,SA,2021,Motorcyclist,280,1437,Road user,State/Territory
Jan-Jun,Traffic,SA,2021,Pedal cyclist,324,1012,Road user,State/Territory
Jan-Jun,Traffic,SA,2021,Pedestrian,83,871,Road user,State/Territory
Jan-Jun,Traffic,SA,2021,"Heavy transport driver, passenger or unknown position",11,49,Road user,State/Territory
Jan-Jun,Traffic,SA,2021,Pick-up truck or van occupant,7,14,Road user,State/Territory
Jan-Jun,Traffic,SA,2021,Bus occupant,8,19,Road user,State/Territory
Jan-Jun,Traffic,SA,2021,Other or unknown,15,120,Road user,State/Territory
Jan-Jun,Traffic,Tas,2021,"Car driver, passenger or unknown position",206,1662,Road user,State/Territory
Jan-Jun,Traffic,Tas,2021,Motorcyclist,108,676,Road user,State/Territory
Jan-Jun,Traffic,Tas,2021,Pedal cyclist,69,337,Road user,State/Territory
Jan-Jun,Traffic,Tas,2021,Pedestrian,21,95,Road user,State/Territory
Jan-Jun,Traffic,Tas,2021,Other or unknown,8,41,Road user,State/Territory
Jan-Jun,Traffic,ACT,2021,"Car driver, passenger or unknown position",146,798,Road user,State/Territory
Jan-Jun,Traffic,ACT,2021,Motorcyclist,93,323,Road user,State/Territory
Jan-Jun,Traffic,ACT,2021,Pedal cyclist,183,436,Road user,State/Territory
Jan-Jun,Traffic,ACT,2021,Pedestrian,14,74,Road user,State/Territory
Jan-Jun,Traffic,NT,2021,"Car driver, passenger or unknown position",175,1021,Road user,State/Territory
Jan-Jun,Traffic,NT,2021,Motorcyclist,76,266,Road user,State/Territory
Jan-Jun,Traffic,NT,2021,Pedal cyclist,43,120,Road user,State/Territory
Jan-Jun,Traffic,NT,2021,Pedestrian,30,134,Road user,State/Territory
Jan-Jun,Traffic,NT,2021,Pick-up truck or van occupant,9,17,Road user,State/Territory
Jan-Jun,Traffic,NT,2021,Bus occupant,5,8,Road user,State/Territory
Jul-Dec,Traffic,NSW,2021,"Car driver, passenger or unknown position",1509,9835,Road user,State/Territory
Jul-Dec,Traffic,NSW,2021,Motorcyclist,988,5599,Road user,State/Territory
Jul-Dec,Traffic,NSW,2021,Pedal cyclist,1058,3488,Road user,State/Territory
Jul-Dec,Traffic,NSW,2021,Pedestrian,268,3659,Road user,State/Territory
Jul-Dec,Traffic,NSW,2021,"Heavy transport driver, passenger or unknown position",49,369,Road user,State/Territory
Jul-Dec,Traffic,NSW,2021,Pick-up truck or van occupant,30,274,Road user,State/Territory
Jul-Dec,Traffic,NSW,2021,Bus occupant,18,123,Road user,State/Territory
Jul-Dec,Traffic,NSW,2021,Other or unknown,78,627,Road user,State/Territory
Jul-Dec,Traffic,Vic,2021,"Car driver, passenger or unknown position",2493,11449,Road user,State/Territory
Jul-Dec,Traffic,Vic,2021,Motorcyclist,883,5072,Road user,State/Territory
Jul-Dec,Traffic,Vic,2021,Pedal cyclist,1322,3495,Road user,State/Territory
Jul-Dec,Traffic,Vic,2021,Pedestrian,329,3682,Road user,State/Territory
Jul-Dec,Traffic,Vic,2021,"Heavy transport driver, passenger or unknown position",73,585,Road user,State/Territory
Jul-Dec,Traffic,Vic,2021,Pick-up truck or van occupant,39,326,Road user,State/Territory
Jul-Dec,Traffic,Vic,2021,Bus occupant,16,197,Road user,State/Territory
Jul-Dec,Traffic,Vic,2021,Other or unknown,54,342,Road user,State/Territory
Jul-Dec,Traffic,Qld,2021,"Car driver, passenger or unknown position",2798,9091,Road user,State/Territory
Jul-Dec,Traffic,Qld,2021,Motorcyclist,1310,6495,Road user,State/Territory
Jul-Dec,Traffic,Qld,2021,Pedal cyclist,782,2214,Road user,State/Territory
Jul-Dec,Traffic,Qld,2021,Pedestrian,229,1322,Road user,State/Territory
Jul-Dec,Traffic,Qld,2021,"Heavy transport driver, passenger or unknown position",71,308,Road user,State/Territory
Jul-Dec,Traffic,Qld,2021,Pick-up truck or van occupant,37,138,Road user,State/Territory
Jul-Dec,Traffic,Qld,2021,Bus occupant,23,37,Road user,State/Territory
Jul-Dec,Traffic,Qld,2021,Other or unknown,70,474,Road user,State/Territory
Jul-Dec,Traffic,WA,2021,"Car driver, passenger or unknown position",790,5294,Road user,State/Territory
Jul-Dec,Traffic,WA,2021,Motorcyclist,432,3376,Road user,State/Territory
Jul-Dec,Traffic,WA,2021,Pedal cyclist,343,1651,Road user,State/Territory
Jul-Dec,Traffic,WA,2021,Pedestrian,120,971,Road user,State/Territory
Jul-Dec,Traffic,WA,2021,"Heavy transport driver, passenger or unknown position",24,127,Road user,State/Territory
Jul-Dec,Traffic,WA,2021,Pick-up truck or van occupant,21,145,Road user,State/Territory
Jul-Dec,Traffic,WA,2021,Bus occupant,10,38,Road user,State/Territory
Jul-Dec,Traffic,WA,2021,Other or unknown,28,132,Road user,State/Territory
Jul-Dec,Traffic,SA,2021,"Car driver, passenger or unknown position",622,3043,Road user,State/Territory
Jul-Dec,Traffic,SA,2021,Motorcyclist,276,1157,Road user,State/Territory
Jul-Dec,Traffic,SA,2021,Pedal cyclist,253,801,Road user,State/Territory
Jul-Dec,Traffic,SA,2021,Pedestrian,89,639,Road user,State/Territory
Jul-Dec,Traffic,SA,2021,"Heavy transport driver, passenger or unknown position",15,36,Road user,State/Territory
Jul-Dec,Traffic,SA,2021,Pick-up truck or van occupant,9,10,Road user,State/Territory
Jul-Dec,Traffic,SA,2021,Bus occupant,6,23,Road user,State/Territory
Jul-Dec,Traffic,SA,2021,Other or unknown,25,85,Road user,State/Territory
Jul-Dec,Traffic,Tas,2021,"Car driver, passenger or unknown position",193,1087,Road user,State/Territory
Jul-Dec,Traffic,Tas,2021,Motorcyclist,90,440,Road user,State/Territory
Jul-Dec,Traffic,Tas,2021,Pedal cyclist,49,350,Road user,State/Territory
Jul-Dec,Traffic,Tas,2021,Pedestrian,25,107,Road user,State/Territory
Jul-Dec,Traffic,Tas,2021,Pick-up truck or van occupant,13,17,Road user,State/Territory
Jul-Dec,Traffic,ACT,2021,"Car driver, passenger or unknown position",88,239,Road user,State/Territory
Jul-Dec,Traffic,ACT,2021,Motorcyclist,51,218,Road user,State/Territory
Jul-Dec,Traffic,ACT,2021,Pedal cyclist,150,528,Road user,State/Territory
Jul-Dec,Traffic,ACT,2021,Pedestrian,8,116,Road user,State/Territory
Jul-Dec,Traffic,NT,2021,"Car driver, passenger or unknown position",187,1497,Road user,State/Territory
Jul-Dec,Traffic,NT,2021,Motorcyclist,81,374,Road user,State/Territory
Jul-Dec,Traffic,NT,2021,Pedal cyclist,49,95,Road user,State/Territory
Jul-Dec,Traffic,NT,2021,Pedestrian,28,249,Road user,State/Territory
Jul-Dec,Traffic,NT,2021,Other or unknown,8,124,Road user,State/Territory
Jan-Jun,Traffic,NSW,2011,Total,5223,26089,Total,State/Territory
Jan-Jun,Traffic,Vic,2011,Total,4585,16699,Total,State/Territory
Jan-Jun,Traffic,Qld,2011,Total,3017,13967,Total,State/Territory
Jan-Jun,Traffic,WA,2011,Total,1724,9384,Total,State/Territory
Jan-Jun,Traffic,SA,2011,Total,1147,6446,Total,State/Territory
Jan-Jun,Traffic,Tas,2011,Total,247,1360,Total,State/Territory
Jan-Jun,Traffic,ACT,2011,Total,283,1462,Total,State/Territory
Jan-Jun,Traffic,NT,2011,Total,213,1812,Total,State/Territory
Jul-Dec,Traffic,NSW,2011,Total,5395,24255,Total,State/Territory
Jul-Dec,Traffic,Vic,2011,Total,4741,17225,Total,State/Territory
Jul-Dec,Traffic,Qld,2011,Total,3305,14566,Total,State/Territory
Jul-Dec,Traffic,WA,2011,Total,1718,9101,Total,State/Territory
Jul-Dec,Traffic,SA,2011,Total,1212,5586,Total,State/Territory
Jul-Dec,Traffic,Tas,2011,Total,246,1746,Total,State/Territory
Jul-Dec,Traffic,ACT,2011,Total,254,1114,Total,State/Territory
Jul-Dec,Traffic,NT,2011,Total,243,1198,Total,State/Territory
Jan-Jun,Traffic,NSW,2012,Total,5430,23685,Total,State/Territory
Jan-Jun,Traffic,Vic,2012,Total,4669,16007,Total,State/Territory
Jan-Jun,Traffic,Qld,2012,Total,3166,14316,Total,State/Territory
Jan-Jun,Traffic,WA,2012,Total,1692,8820,Total,State/Territory
Jan-Jun,Traffic,SA,2012,Total,1107,6097,Total,State/Territory
Jan-Jun,Traffic,Tas,2012,Total,271,1698,Total,State/Territory
Jan-Jun,Traffic,ACT,2012,Total,313,1281,Total,State/Territory
Jan-Jun,Traffic,NT,2012,Total,215,1296,Total,State/Territory
Jul-Dec,Traffic,NSW,2012,Total,5691,26273,Total,State/Territory
Jul-Dec,Traffic,Vic,2012,Total,3429,14238,Total,State/Territory
Jul-Dec,Traffic,Qld,2012,Total,3647,16098,Total,State/Territory
Jul-Dec,Traffic,WA,2012,Total,1801,9079,Total,State/Territory
Jul-Dec,Traffic,SA,2012,Total,1204,6336,Total,State/Territory
Jul-Dec,Traffic,Tas,2012,Total,265,1150,Total,State/Territory
Jul-Dec,Traffic,ACT,2012,Total,288,985,Total,State/Territory
Jul-Dec,Traffic,NT,2012,Total,281,1659,Total,State/Territory
Jan-Jun,Traffic,NSW,2013,Total,5468,22885,Total,State/Territory
Jan-Jun,Traffic,Vic,2013,Total,3898,15316,Total,State/Territory
Jan-Jun,Traffic,Qld,2013,Total,3719,14091,Total,State/Territory
Jan-Jun,Traffic,WA,2013,Total,1802,8477,Total,State/Territory
Jan-Jun,Traffic,SA,2013,Total,1063,5711,Total,State/Territory
Jan-Jun,Traffic,Tas,2013,Total,278,1384,Total,State/Territory
Jan-Jun,Traffic,ACT,2013,Total,308,1521,Total,State/Territory
Jan-Jun,Traffic,NT,2013,Total,258,1694,Total,State/Territory
Jul-Dec,Traffic,NSW,2013,Total,5953,24154,Total,State/Territory
Jul-Dec,Traffic,Vic,2013,Total,3886,13750,Total,State/Territory
Jul-Dec,Traffic,Qld,2013,Total,4102,14928,Total,State/Territory
Jul-Dec,Traffic,WA,2013,Total,1673,8749,Total,State/Territory
Jul-Dec,Traffic,SA,2013,Total,1158,5860,Total,State/Territory
Jul-Dec,Traffic,Tas,2013,Total,292,1507,Total,State/Territory
Jul-Dec,Traffic,ACT,2013,Total,265,996,Total,State/Territory
Jul-Dec,Traffic,NT,2013,Total,303,1967,Total,State/Territory
Jan-Jun,Traffic,NSW,2014,Total,5622,23299,Total,State/Territory
Jan-Jun,Traffic,Vic,2014,Total,4237,15278,Total,State/Territory
Jan-Jun,Traffic,Qld,2014,Total,3743,14017,Total,State/Territory
Jan-Jun,Traffic,WA,2014,Total,1609,8045,Total,State/Territory
Jan-Jun,Traffic,SA,2014,Total,1225,5380,Total,State/Territory
Jan-Jun,Traffic,Tas,2014,Total,333,1537,Total,State/Territory
Jan-Jun,Traffic,ACT,2014,Total,278,1020,Total,State/Territory
Jan-Jun,Traffic,NT,2014,Total,289,1512,Total,State/Territory
Jul-Dec,Traffic,NSW,2014,Total,5691,22741,Total,State/Territory
Jul-Dec,Traffic,Vic,2014,Total,4286,13747,Total,State/Territory
Jul-Dec,Traffic,Qld,2014,Total,3982,14999,Total,State/Territory
Jul-Dec,Traffic,WA,2014,Total,1545,8544,Total,State/Territory
Jul-Dec,Traffic,SA,2014,Total,1156,5816,Total,State/Territory
Jul-Dec,Traffic,Tas,2014,Total,313,1332,Total,State/Territory
Jul-Dec,Traffic,ACT,2014,Total,264,1006,Total,State/Territory
Jul-Dec,Traffic,NT,2014,Total,286,1455,Total,State/Territory
Jan-Jun,Traffic,NSW,2015,Total,5621,21591,Total,State/Territory
Jan-Jun,Traffic,Vic,2015,Total,4532,14915,Total,State/Territory
Jan-Jun,Traffic,Qld,2015,Total,4082,13509,Total,State/Territory
Jan-Jun,Traffic,WA,2015,Total,1587,8444,Total,State/Territory
Jan-Jun,Traffic,SA,2015,Total,1180,5232,Total,State/Territory
Jan-Jun,Traffic,Tas,2015,Total,345,1703,Total,State/Territory
Jan-Jun,Traffic,ACT,2015,Total,336,1301,Total,State/Territory
Jan-Jun,Traffic,NT,2015,Total,323,1401,Total,State/Territory
Jul-Dec,Traffic,NSW,2015,Total,5463,32740,Total,State/Territory
Jul-Dec,Traffic,Vic,2015,Total,4666,35157,Total,State/Territory
Jul-Dec,Traffic,Qld,2015,Total,4224,20761,Total,State/Territory
Jul-Dec,Traffic,WA,2015,Total,1596,10001,Total,State/Territory
Jul-Dec,Traffic,SA,2015,Total,1287,5935,Total,State/Territory
Jul-Dec,Traffic,Tas,2015,Total,332,1740,Total,State/Territory
